epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
86,2666.71,0.52179,0.86033,0.82662,0.99028,0.89417,0.97833,0.72336,0.94428,0.47159,1.01156,0.000426914,0.000426914,0.000426914
87,2695.63,0.50319,0.85456,0.83932,0.98962,0.89342,0.95929,0.72612,0.90207,0.46372,1.00132,0.000415124,0.000415124,0.000415124
88,2717.73,0.47813,0.86557,0.819,0.96333,0.90908,0.97833,0.7864,0.76087,0.41961,0.94283,0.000403335,0.000403335,0.000403335
89,2748.23,0.46722,0.86645,0.82039,0.96133,0.90644,0.97833,0.78504,0.74644,0.41181,0.9335,0.000391546,0.000391546,0.000391546
90,2789.41,0.46081,0.93097,0.84322,0.97009,0.99275,0.995,0.78652,0.81248,0.42616,0.9498,0.000379757,0.000379757,0.000379757
91,2818.09,0.46383,0.85737,0.81834,0.97733,0.99259,0.995,0.75693,0.87213,0.43084,0.96674,0.000367967,0.000367967,0.000367967
92,2844.67,0.47147,0.92703,0.82875,0.97556,0.98572,0.995,0.77461,0.83204,0.44178,0.9651,0.000356178,0.000356178,0.000356178
93,2872.8,0.4518,0.84177,0.80197,0.89372,0.99608,0.97833,0.77734,0.76761,0.43954,0.94887,0.000344389,0.000344389,0.000344389
94,2897.9,0.51114,0.87565,0.84051,0.89717,0.97598,0.97833,0.78399,0.745,0.44455,0.94453,0.0003326,0.0003326,0.0003326
95,2924.42,0.52973,0.8408,0.82299,0.96273,0.86493,0.96722,0.76693,0.75449,0.44492,0.94901,0.00032081,0.00032081,0.00032081
96,3002.62,0.42175,0.81935,0.80962,0.88493,1,0.97833,0.73616,0.88075,0.4314,0.98115,0.000309021,0.000309021,0.000309021
97,3032.16,0.47953,0.80693,0.80865,0.96096,0.9925,0.995,0.71933,0.92772,0.43151,0.99069,0.000297232,0.000297232,0.000297232
98,3053.86,0.4773,0.7812,0.80667,0.95574,0.99297,0.995,0.76244,0.85278,0.41514,0.9691,0.000285443,0.000285443,0.000285443
99,3073.89,0.4546,0.80096,0.82051,0.95177,0.99305,0.995,0.79806,0.77677,0.40977,0.9528,0.000273654,0.000273654,0.000273654
100,3107.47,0.45377,0.77609,0.81914,0.95523,0.9854,0.995,0.79675,0.7428,0.39504,0.95365,0.000261864,0.000261864,0.000261864
101,3128.8,0.44682,0.79138,0.82906,0.95095,0.99323,0.995,0.79722,0.75341,0.39673,0.96045,0.000250075,0.000250075,0.000250075
102,3148.06,0.41489,0.79116,0.82418,0.95663,0.99304,0.995,0.78154,0.77562,0.40617,0.96374,0.000238286,0.000238286,0.000238286
103,3168.02,0.39309,0.76315,0.80517,0.9504,0.99332,0.995,0.7714,0.78626,0.4016,0.96332,0.000226497,0.000226497,0.000226497
104,3187.9,0.43735,0.76422,0.82826,0.98545,0.89251,0.97833,0.76562,0.79766,0.40729,0.96682,0.000214707,0.000214707,0.000214707
105,3208.01,0.38704,0.73991,0.82612,0.98691,0.89056,0.97833,0.77427,0.79653,0.41479,0.97241,0.000202918,0.000202918,0.000202918
106,3235.16,0.41003,0.80678,0.81731,0.98055,0.89087,0.97833,0.77642,0.79822,0.41769,0.98248,0.000191129,0.000191129,0.000191129
107,3267.11,0.392,0.81988,0.84095,0.98104,0.89131,0.97833,0.77395,0.79442,0.41291,0.98193,0.00017934,0.00017934,0.00017934
108,3297.29,0.39858,0.74324,0.81206,0.9723,0.9717,0.995,0.80332,0.7852,0.39678,0.97213,0.00016755,0.00016755,0.00016755
109,3325.58,0.37309,0.74231,0.81914,0.96721,0.98874,0.995,0.80139,0.78455,0.38765,0.96893,0.000155761,0.000155761,0.000155761
110,3342.86,0.39738,0.72218,0.8087,0.97305,0.99491,0.995,0.7929,0.78475,0.3754,0.96674,0.000143972,0.000143972,0.000143972
111,3391.6,0.37374,0.94249,0.81389,0.9707,0.99446,0.995,0.79102,0.77588,0.37355,0.96596,0.000132183,0.000132183,0.000132183
112,3411.72,0.37865,0.94443,0.80175,0.97103,0.97958,0.995,0.79175,0.75474,0.379,0.96432,0.000120393,0.000120393,0.000120393
113,3441.19,0.35208,0.94001,0.79458,0.97327,0.97319,0.995,0.7917,0.75887,0.3874,0.96688,0.000108604,0.000108604,0.000108604
114,3524.38,0.35615,0.93203,0.80303,0.9762,0.96476,0.995,0.78526,0.77845,0.39656,0.97487,9.68148e-05,9.68148e-05,9.68148e-05
115,3548.18,0.33884,0.88535,0.79681,0.98135,0.95544,0.995,0.76896,0.78874,0.3949,0.97777,8.50255e-05,8.50255e-05,8.50255e-05
116,3568.73,0.31506,0.88351,0.77798,0.93492,0.99481,0.995,0.76028,0.81115,0.40056,0.9847,7.32362e-05,7.32362e-05,7.32362e-05
117,3592.85,0.33109,0.883,0.77869,0.93345,0.99482,0.995,0.75043,0.81249,0.40106,0.98701,6.1447e-05,6.1447e-05,6.1447e-05
118,3620.44,0.34285,0.87205,0.79614,0.93085,0.99478,0.995,0.7497,0.79265,0.39877,0.98234,4.96578e-05,4.96578e-05,4.96578e-05
119,3643.24,0.33252,0.86419,0.80483,0.92949,0.99482,0.995,0.76073,0.78074,0.39815,0.98129,3.78685e-05,3.78685e-05,3.78685e-05
120,3695.97,0.327,0.8703,0.77896,0.9273,0.99484,0.995,0.76042,0.76754,0.40062,0.98167,2.60792e-05,2.60792e-05,2.60792e-05
