                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     23,                0.63225,                0.98944,                0.83133,                 0.8763,                0.95487,                0.96123,                0.84668,                0.56976,                0.70718,                0.82871,             0.00035275,             0.00035275,             0.00035275
                     24,                0.61907,                 1.0347,                0.84062,                0.86731,                0.94294,                0.95924,                0.83784,                0.59084,                0.69418,                0.83307,             0.00034038,             0.00034038,             0.00034038
                     25,                0.61625,                 1.0149,                 0.8368,                0.90084,                0.90901,                0.95746,                0.83014,                0.59725,                0.73085,                 0.8363,               0.000328,               0.000328,               0.000328
                     26,                0.63319,                0.96763,                0.84128,                0.84703,                0.91863,                0.93537,                0.81463,                0.57278,                0.76133,                0.82873,             0.00031562,             0.00031562,             0.00031562
                     27,                0.62408,                0.95268,                0.83538,                0.89624,                0.94148,                0.96183,                0.83358,                0.59135,                0.68708,                0.82853,             0.00030325,             0.00030325,             0.00030325
                     28,                0.63829,                0.95868,                0.84377,                 0.9144,                0.92746,                0.97154,                0.85261,                  0.572,                0.65754,                0.82619,             0.00029088,             0.00029088,             0.00029088
                     29,                0.61026,                0.88501,                 0.8362,                0.93248,                0.96306,                0.98051,                0.86577,                 0.5747,                0.60193,                0.82789,              0.0002785,              0.0002785,              0.0002785
                     30,                0.61105,                0.85679,                 0.8352,                0.91249,                0.96811,                0.97727,                0.85685,                0.60003,                0.60577,                0.83628,             0.00026613,             0.00026613,             0.00026613
                     31,                0.59414,                0.85466,                0.83803,                0.91714,                0.96813,                0.97543,                0.86033,                0.56197,                0.58578,                0.82885,             0.00025375,             0.00025375,             0.00025375
                     32,                0.59318,                0.86542,                0.83292,                0.93513,                0.95447,                0.97141,                0.85875,                0.56117,                0.59289,                0.82407,             0.00024137,             0.00024137,             0.00024137
                     33,                0.59302,                0.87207,                0.83476,                0.92095,                0.97515,                 0.9696,                 0.8532,                0.56795,                0.56904,                0.82839,               0.000229,               0.000229,               0.000229
                     34,                0.57987,                 0.8001,                0.83511,                0.93651,                 0.9706,                0.96908,                0.85974,                0.54339,                0.55257,                0.82515,             0.00021662,             0.00021662,             0.00021662
                     35,                 0.5771,                0.82954,                0.82289,                0.92362,                0.92976,                0.96615,                0.85967,                0.53381,                0.59673,                0.82401,             0.00020425,             0.00020425,             0.00020425
                     36,                0.58095,                0.82024,                0.82808,                0.92321,                0.97662,                0.97573,                 0.8694,                0.53463,                0.53208,                0.82224,             0.00019188,             0.00019188,             0.00019188
                     37,                0.58207,                0.83885,                0.83446,                 0.9373,                0.97648,                0.97885,                0.87487,                0.52902,                0.53453,                0.82301,              0.0001795,              0.0001795,              0.0001795
                     38,                0.56933,                0.79767,                0.83294,                0.96804,                 0.9689,                0.98292,                0.88215,                0.51426,                0.50409,                0.81988,             0.00016713,             0.00016713,             0.00016713
                     39,                0.55823,                0.79424,                0.83166,                 0.9673,                0.97546,                0.98555,                0.87627,                0.53004,                0.49405,                0.81864,             0.00015475,             0.00015475,             0.00015475
                     40,                0.55998,                0.76199,                0.82025,                 0.9607,                 0.9464,                 0.9821,                0.87011,                0.51739,                 0.5106,                0.81862,             0.00014237,             0.00014237,             0.00014237
                     41,                0.53937,                0.78591,                0.83463,                 0.9522,                0.97372,                0.98412,                0.87351,                0.53319,                  0.521,                0.82088,                0.00013,                0.00013,                0.00013
                     42,                0.51553,                0.71033,                0.81912,                0.95456,                  0.961,                0.97874,                0.86723,                0.53565,                0.52287,                0.82283,             0.00011763,             0.00011763,             0.00011763
                     43,                0.52174,                0.76161,                0.81276,                0.95213,                0.97724,                0.98093,                 0.8735,                0.52918,                0.50665,                0.82079,             0.00010525,             0.00010525,             0.00010525
                     44,                0.50332,                 0.6617,                0.82428,                0.95724,                0.98567,                0.98369,                0.87822,                0.50504,                0.49549,                0.81629,             9.2875e-05,             9.2875e-05,             9.2875e-05
                     45,                0.49705,                0.71198,                0.82656,                0.96004,                0.97176,                0.98479,                0.88139,                0.51145,                0.49114,                0.81667,               8.05e-05,               8.05e-05,               8.05e-05
                     46,                0.50708,                0.71673,                0.81889,                0.94136,                 0.9741,                0.98496,                0.88308,                0.51969,                  0.479,                0.81906,             6.8125e-05,             6.8125e-05,             6.8125e-05
                     47,                0.49816,                0.68722,                0.81127,                0.94292,                0.97047,                0.98394,                0.88051,                0.50602,                0.47857,                0.81687,              5.575e-05,              5.575e-05,              5.575e-05
                     48,                0.49566,                0.72115,                0.81961,                0.94886,                0.96853,                0.98338,                0.87999,                 0.4981,                0.48925,                0.81591,             4.3375e-05,             4.3375e-05,             4.3375e-05
                     49,                0.49545,                0.70763,                 0.8206,                0.94674,                 0.9652,                0.98336,                0.88164,                0.49548,                 0.4931,                 0.8165,                3.1e-05,                3.1e-05,                3.1e-05
                     50,                0.46775,                0.65137,                0.81272,                0.95144,                0.96383,                0.98416,                0.88525,                0.49464,                0.47855,                0.81605,             1.8625e-05,             1.8625e-05,             1.8625e-05
