epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
61,699.679,0.40072,3.69942,0.7985,0.36693,1,0.67645,0.56579,0.65265,1.87487,0.97065,0.000216391,0.000216391,0.000216391
62,708.928,0.32583,3.5825,0.76739,0.36754,1,0.69044,0.59181,0.59073,1.8749,0.95272,0.000196181,0.000196181,0.000196181
63,718.646,0.3135,3.40984,0.77844,0.35415,1,0.68811,0.60482,0.54112,1.88055,0.9432,0.000175971,0.000175971,0.000175971
64,728.526,0.32554,3.5847,0.79929,0.37121,1,0.65053,0.57591,0.52606,1.89832,0.94294,0.000155761,0.000155761,0.000155761
65,739.212,0.28877,3.46,0.77974,0.37098,1,0.66114,0.5801,0.5264,1.92569,0.94982,0.000135551,0.000135551,0.000135551
66,750.335,0.30156,3.46338,0.80579,0.37147,1,0.66472,0.58417,0.54269,1.93292,0.95981,0.000115341,0.000115341,0.000115341
67,761.821,0.29467,3.47708,0.75313,0.37228,1,0.66472,0.58417,0.55653,1.9196,0.96449,9.51306e-05,9.51306e-05,9.51306e-05
68,773.308,0.28139,3.45749,0.80393,0.37435,1,0.65687,0.57934,0.56222,1.9096,0.96669,7.49204e-05,7.49204e-05,7.49204e-05
69,785.128,0.29437,3.52788,0.78184,0.37618,1,0.66798,0.58866,0.55994,1.90746,0.96451,5.47103e-05,5.47103e-05,5.47103e-05
70,796.916,0.28918,3.51921,0.78821,0.37783,1,0.67909,0.59792,0.55814,1.90204,0.96228,3.45001e-05,3.45001e-05,3.45001e-05
